"","V1","V2","V3","V4","V5","id"
"6071",71,1.362,0,-0.8089,0,"CB97"
"6072",72,1.856,0,0.8089,1,"CB97"
"6073",73,1.53,1,0.8089,0,"CB97"
"6074",74,3.456,1,0.8089,0,"CB97"
"6075",75,1.113,0,0.8089,1,"CB97"
"6076",76,1.195,1,-0.8089,1,"CB97"
"6077",77,1.09,0,-0.8089,0,"CB97"
"6078",78,1.2,1,0.8089,0,"CB97"
"6079",79,2.166,0,0.8089,1,"CB97"
"6080",80,1.57,0,0.8089,1,"CB97"
"6081",81,1.822,0,0.8089,1,"CB97"
"6082",82,0.974,1,0.8089,0,"CB97"
"6083",83,1.359,0,0.8089,1,"CB97"
"6084",84,1.319,1,0.8089,0,"CB97"
"6085",85,0.81,1,-0.8089,1,"CB97"
"6086",86,1.263,0,0.8089,1,"CB97"
"6087",87,1.224,0,0.8089,1,"CB97"
"6088",88,2.19,1,0.8089,0,"CB97"
"6089",89,1.247,0,-0.8089,0,"CB97"
"6090",90,7.977,0,-0.8089,0,"CB97"
"6091",91,1.651,1,0.8089,0,"CB97"
"6092",92,1.305,0,-0.8089,0,"CB97"
"6093",93,1.057,1,-0.8089,1,"CB97"
"6094",94,1.042,1,0.8089,0,"CB97"
"6095",95,0.942,0,0.8089,1,"CB97"
"6096",96,1.44,1,0.8089,0,"CB97"
"6097",97,1.225,0,0.8089,1,"CB97"
"6098",98,1.115,1,0.8089,0,"CB97"
"6099",99,1.174,0,0.8089,1,"CB97"
"6100",100,1.046,1,0.8089,0,"CB97"
"6101",1,1.147,1,-0.8089,1,"CB97"
"6102",2,1.44,0,0.8089,1,"CB97"
"6103",3,1.246,1,0.8089,0,"CB97"
"6104",4,1.234,1,0.8089,0,"CB97"
"6105",5,1.315,0,0.8089,1,"CB97"
"6106",6,1.323,1,0.8089,0,"CB97"
"6107",7,1.009,0,0.8089,1,"CB97"
"6108",8,0.98,1,0.8089,0,"CB97"
"6109",9,1.024,0,0.8089,1,"CB97"
"6110",10,1.754,0,0.8089,1,"CB97"
"6111",11,1.104,0,0.8089,1,"CB97"
"6112",12,1.06,1,0.8089,0,"CB97"
"6113",13,1.524,0,0.8089,1,"CB97"
"6114",14,1.193,1,-0.8089,1,"CB97"
"6115",15,1.125,1,-0.8089,1,"CB97"
"6116",16,1.68,1,0.8089,0,"CB97"
"6117",17,1.228,0,0.8089,1,"CB97"
"6118",18,1.244,1,-0.8089,1,"CB97"
"6119",19,1.345,0,-0.8089,0,"CB97"
"6120",20,1.631,1,0.8089,0,"CB97"
"6121",21,1.617,0,0.8089,1,"CB97"
"6122",22,1.136,1,0.8089,0,"CB97"
"6123",23,1.015,0,-0.8089,0,"CB97"
"6124",24,1.015,1,0.8089,0,"CB97"
"6125",25,1.06,0,0.8089,1,"CB97"
"6126",26,1.14,1,0.8089,0,"CB97"
"6127",27,1.162,0,0.8089,1,"CB97"
"6128",28,1.378,1,0.8089,0,"CB97"
"6129",29,1.193,0,0.8089,1,"CB97"
"6130",30,1.192,1,0.8089,0,"CB97"
"6131",31,1.173,0,0.8089,1,"CB97"
"6132",32,1.05,1,0.8089,0,"CB97"
"6133",33,1.497,0,-0.8089,0,"CB97"
"6134",34,2.104,1,0.8089,0,"CB97"
"6135",35,1.454,0,0.8089,1,"CB97"
"6136",36,1.267,1,-0.8089,1,"CB97"
"6137",37,0.937,0,0.8089,1,"CB97"
"6138",38,1.756,1,0.8089,0,"CB97"
"6139",39,1.465,0,0.8089,1,"CB97"
"6140",40,1.721,0,0.8089,1,"CB97"
"6141",41,1.574,0,0.8089,1,"CB97"
"6142",42,0.924,1,0.8089,0,"CB97"
"6143",43,1.774,0,0.8089,1,"CB97"
"6144",44,1.475,0,0.8089,1,"CB97"
"6145",45,1.435,0,0.8089,1,"CB97"
"6146",46,1.134,1,-0.8089,1,"CB97"
"6147",47,0.899,0,0.8089,1,"CB97"
"6148",48,1.448,1,0.8089,0,"CB97"
"6149",49,2.284,1,-0.8089,1,"CB97"
"6150",50,1.511,0,-0.8089,0,"CB97"
"6151",51,1.379,1,0.8089,0,"CB97"
"6152",52,1.002,0,0.8089,1,"CB97"
"6153",53,1.24,1,0.8089,0,"CB97"
"6154",54,1.331,0,0.8089,1,"CB97"
"6155",55,1.816,0,0.8089,1,"CB97"
"6156",56,2.459,1,0.8089,0,"CB97"
"6157",57,2.233,0,0.8089,1,"CB97"
"6158",58,2.127,1,0.8089,0,"CB97"
"6159",59,1.965,1,0.8089,0,"CB97"
"6160",60,1.388,0,0.8089,1,"CB97"
"6161",61,1.659,0,0.8089,1,"CB97"
"6162",62,1.281,0,0.8089,1,"CB97"
"6163",63,1.701,0,0.8089,1,"CB97"
"6164",64,1.954,1,0.8089,0,"CB97"
"6165",65,2.133,1,-0.8089,1,"CB97"
"6166",66,1.146,0,0.8089,1,"CB97"
"6167",67,1.457,0,0.8089,1,"CB97"
"6168",68,1.896,0,0.8089,1,"CB97"
"6169",69,1.571,1,0.8089,0,"CB97"
"6170",70,1.763,0,0.8089,1,"CB97"
"6171",71,1.755,1,-0.8089,1,"CB97"
"6172",72,1.377,0,-0.8089,0,"CB97"
"6173",73,2.007,1,0.8089,0,"CB97"
"6174",74,1.305,0,0.8089,1,"CB97"
"6175",75,1.454,1,-0.8089,1,"CB97"
"6176",76,1.883,0,0.8089,1,"CB97"
"6177",77,1.39,1,-0.8089,1,"CB97"
"6178",78,2.576,0,0.8089,1,"CB97"
"6179",79,1.122,1,0.8089,0,"CB97"
"6180",80,0.975,0,0.8089,1,"CB97"
"6181",81,1.132,1,-0.8089,1,"CB97"
"6182",82,1.063,0,0.8089,1,"CB97"
"6183",83,1.404,1,-0.8089,1,"CB97"
"6184",84,1.427,0,0.8089,1,"CB97"
"6185",85,1.345,1,0.8089,0,"CB97"
"6186",86,1.038,0,0.8089,1,"CB97"
"6187",87,1.983,0,0.8089,1,"CB97"
"6188",88,0.87,1,0.8089,0,"CB97"
"6189",89,1.19,0,0.8089,1,"CB97"
"6190",90,1.188,1,0.8089,0,"CB97"
"6191",91,1.095,0,0.8089,1,"CB97"
"6192",92,0.991,1,-0.8089,1,"CB97"
"6193",93,1.453,0,0.8089,1,"CB97"
"6194",94,1.426,1,0.8089,0,"CB97"
"6195",95,1.395,0,0.8089,1,"CB97"
"6196",96,1.147,1,-0.8089,1,"CB97"
"6197",97,1.8,0,0.8089,1,"CB97"
"6198",98,2.191,1,0.8089,0,"CB97"
"6199",99,1.913,0,0.8089,1,"CB97"
"6200",100,1.226,0,0.8089,1,"CB97"
"6201",1,1.915,1,0.8089,0,"CB97"
"6202",2,1.179,0,0.8089,1,"CB97"
"6203",3,1.011,1,-0.8089,1,"CB97"
"6204",4,0.851,0,0.8089,1,"CB97"
"6205",5,1.051,1,-0.8089,1,"CB97"
"6206",6,0.958,0,0.8089,1,"CB97"
"6207",7,1.084,1,0.8089,0,"CB97"
"6208",8,0.862,0,0.8089,1,"CB97"
"6209",9,0.88,1,0.8089,0,"CB97"
"6210",10,1.443,0,0.8089,1,"CB97"
"6211",11,1.111,1,-0.8089,1,"CB97"
"6212",12,0.799,0,0.8089,1,"CB97"
"6213",13,1.646,0,0.8089,1,"CB97"
"6214",14,1.27,1,0.8089,0,"CB97"
"6215",15,1.198,1,0.8089,0,"CB97"
"6216",16,1.029,0,0.8089,1,"CB97"
"6217",17,0.973,1,-0.8089,1,"CB97"
"6218",18,1.099,0,0.8089,1,"CB97"
"6219",19,1.388,1,-0.8089,1,"CB97"
"6220",20,0.988,0,0.8089,1,"CB97"
"6221",21,1.335,1,0.8089,0,"CB97"
"6222",22,1.073,1,-0.8089,1,"CB97"
"6223",23,1.444,0,0.8089,1,"CB97"
"6224",24,2.239,1,0.8089,0,"CB97"
"6225",25,2.049,0,0.8089,1,"CB97"
"6226",26,1.279,1,0.8089,0,"CB97"
"6227",27,1.296,0,0.8089,1,"CB97"
"6228",28,1.16,0,0.8089,1,"CB97"
"6229",29,1.014,1,0.8089,0,"CB97"
"6230",30,1.141,1,0.8089,0,"CB97"
"6231",31,1.096,0,0.8089,1,"CB97"
"6232",32,1.444,1,-0.8089,1,"CB97"
"6233",33,0.968,0,0.8089,1,"CB97"
"6234",34,1.372,1,0.8089,0,"CB97"
"6235",35,0.989,1,-0.8089,1,"CB97"
"6236",36,1.155,1,0.8089,0,"CB97"
"6237",37,1.553,0,0.8089,1,"CB97"
"6238",38,1.078,1,0.8089,0,"CB97"
"6239",39,1.348,1,-0.8089,1,"CB97"
"6240",40,1.01,0,0.8089,1,"CB97"
"6241",41,1.258,1,0.8089,0,"CB97"
"6242",42,1.02,0,0.8089,1,"CB97"
"6243",43,1.174,1,0.8089,0,"CB97"
"6244",44,0.933,1,0.8089,0,"CB97"
"6245",45,0.933,0,0.8089,1,"CB97"
"6246",46,1.311,0,0.8089,1,"CB97"
"6247",47,1.151,1,0.8089,0,"CB97"
"6248",48,1.31,1,0.8089,0,"CB97"
"6249",49,1.586,1,0.8089,0,"CB97"
"6250",50,1.114,1,-0.8089,1,"CB97"
"6251",51,1.512,0,0.8089,1,"CB97"
"6252",52,1.209,1,0.8089,0,"CB97"
"6253",53,1.442,0,0.8089,1,"CB97"
"6254",54,1.633,1,0.8089,0,"CB97"
"6255",55,1.674,1,0.8089,0,"CB97"
"6256",56,1.083,0,0.8089,1,"CB97"
"6257",57,1.408,1,0.8089,0,"CB97"
"6258",58,1.515,0,0.8089,1,"CB97"
"6259",59,1.631,1,0.8089,0,"CB97"
"6260",60,1.324,0,0.8089,1,"CB97"
"6261",61,1.183,1,0.8089,0,"CB97"
"6262",62,1.267,1,0.8089,0,"CB97"
"6263",63,1.494,0,0.8089,1,"CB97"
"6264",64,1.147,1,0.8089,0,"CB97"
"6265",65,1.249,0,-0.8089,0,"CB97"
"6266",66,2.399,1,0.8089,0,"CB97"
"6267",67,1.741,1,-0.8089,1,"CB97"
"6268",68,1.038,0,0.8089,1,"CB97"
"6269",69,2.419,0,0.8089,1,"CB97"
"6270",70,0.937,1,-0.8089,1,"CB97"
"6271",71,1.591,1,-0.8089,1,"CB97"
"6272",72,1.18,0,0.8089,1,"CB97"
"6273",73,1.097,1,0.8089,0,"CB97"
"6274",74,1.808,1,-0.8089,1,"CB97"
"6275",75,1.97,0,-0.8089,0,"CB97"
"6276",76,1.39,1,0.8089,0,"CB97"
"6277",77,1.358,0,0.8089,1,"CB97"
"6278",78,9.69,1,-0.8089,1,"CB97"
"6279",79,1.389,1,0.8089,0,"CB97"
"6280",80,1.149,0,0.8089,1,"CB97"
"6281",81,1.478,1,0.8089,0,"CB97"
"6282",82,1.202,0,0.8089,1,"CB97"
"6283",83,1.681,1,0.8089,0,"CB97"
"6284",84,1.46,0,0.8089,1,"CB97"
"6285",85,1.551,1,-0.8089,1,"CB97"
"6286",86,1.337,1,0.8089,0,"CB97"
"6287",87,2.411,1,0.8089,0,"CB97"
"6288",88,1.007,1,0.8089,0,"CB97"
"6289",89,1.327,0,0.8089,1,"CB97"
"6290",90,1.154,0,0.8089,1,"CB97"
"6291",91,1.769,0,0.8089,1,"CB97"
"6292",92,1.093,1,-0.8089,1,"CB97"
"6293",93,1.08,0,0.8089,1,"CB97"
"6294",94,1.276,1,0.8089,0,"CB97"
"6295",95,1.323,0,-0.8089,0,"CB97"
"6296",96,1.151,1,0.8089,0,"CB97"
"6297",97,1.817,1,0.8089,0,"CB97"
"6298",98,1.978,0,0.8089,1,"CB97"
"6299",99,2.026,0,0.8089,1,"CB97"
"6300",100,1.301,1,0.8089,0,"CB97"
"6301",1,1.402,1,0.8089,0,"CB97"
"6302",2,1.003,0,0.8089,1,"CB97"
"6303",3,0.965,1,-0.8089,1,"CB97"
"6304",4,1.018,0,-0.8089,0,"CB97"
"6305",5,1.107,1,-0.8089,1,"CB97"
"6306",6,1.281,0,-0.8089,0,"CB97"
"6307",7,0.919,1,-0.8089,1,"CB97"
"6308",8,1.117,1,-0.8089,1,"CB97"
"6309",9,1.244,1,-0.8089,1,"CB97"
"6310",10,1.34,0,0.8089,1,"CB97"
"6311",11,1.02,1,0.8089,0,"CB97"
"6312",12,1.157,1,0.8089,0,"CB97"
"6313",13,1.107,1,-0.8089,1,"CB97"
"6314",14,1.706,1,-0.8089,1,"CB97"
"6315",15,1.02,0,0.8089,1,"CB97"
"6316",16,1.493,0,0.8089,1,"CB97"
"6317",17,1.257,1,0.8089,0,"CB97"
"6318",18,1.037,1,-0.8089,1,"CB97"
"6319",19,1.027,0,0.8089,1,"CB97"
"6320",20,1.141,1,-0.8089,1,"CB97"
"6321",21,0.911,0,-0.8089,0,"CB97"
"6322",22,0.95,1,-0.8089,1,"CB97"
"6323",23,1.124,1,-0.8089,1,"CB97"
"6324",24,1.07,1,0.8089,0,"CB97"
"6325",25,1.205,1,-0.8089,1,"CB97"
"6326",26,1.767,0,-0.8089,0,"CB97"
"6327",27,1.4,1,-0.8089,1,"CB97"
"6328",28,1.593,1,0.8089,0,"CB97"
"6329",29,1.55,1,-0.8089,1,"CB97"
"6330",30,1.659,1,-0.8089,1,"CB97"
"6331",31,0.973,0,0.8089,1,"CB97"
"6332",32,1.57,0,0.8089,1,"CB97"
"6333",33,0.876,1,-0.8089,1,"CB97"
"6334",34,0.844,0,0.8089,1,"CB97"
"6335",35,0.962,1,0.8089,0,"CB97"
"6336",36,1.033,1,-0.8089,1,"CB97"
"6337",37,1.129,0,0.8089,1,"CB97"
"6338",38,0.917,1,0.8089,0,"CB97"
"6339",39,1.149,1,-0.8089,1,"CB97"
"6340",40,2.118,0,0.8089,1,"CB97"
"6341",41,1.943,1,0.8089,0,"CB97"
"6342",42,1.254,0,0.8089,1,"CB97"
"6343",43,1.574,1,0.8089,0,"CB97"
"6344",44,1.434,1,-0.8089,1,"CB97"
"6345",45,1.299,0,0.8089,1,"CB97"
"6346",46,1.045,1,-0.8089,1,"CB97"
"6347",47,1.227,0,0.8089,1,"CB97"
"6348",48,1.011,1,-0.8089,1,"CB97"
"6349",49,1.066,0,0.8089,1,"CB97"
"6350",50,1.341,1,-0.8089,1,"CB97"
"6351",51,2.434,0,0.8089,1,"CB97"
"6352",52,1.145,1,0.8089,0,"CB97"
"6353",53,1.05,0,-0.8089,0,"CB97"
"6354",54,1.318,1,-0.8089,1,"CB97"
"6355",55,0.968,1,-0.8089,1,"CB97"
"6356",56,1.067,1,0.8089,0,"CB97"
"6357",57,1.763,0,0.8089,1,"CB97"
"6358",58,1.35,0,0.8089,1,"CB97"
"6359",59,1.591,0,0.8089,1,"CB97"
"6360",60,1.21,1,-0.8089,1,"CB97"
"6361",61,1.419,0,0.8089,1,"CB97"
"6362",62,1.429,1,-0.8089,1,"CB97"
"6363",63,1.481,0,0.8089,1,"CB97"
"6364",64,1.398,1,-0.8089,1,"CB97"
"6365",65,1.782,0,0.8089,1,"CB97"
"6366",66,1.357,1,0.8089,0,"CB97"
"6367",67,1.491,0,0.8089,1,"CB97"
"6368",68,1.352,1,-0.8089,1,"CB97"
"6369",69,1.411,0,-0.8089,0,"CB97"
"6370",70,1.326,1,-0.8089,1,"CB97"
"6371",71,0.903,0,-0.8089,0,"CB97"
"6372",72,1.343,1,-0.8089,1,"CB97"
"6373",73,0.926,0,0.8089,1,"CB97"
"6374",74,1.335,1,-0.8089,1,"CB97"
"6375",75,0.883,0,-0.8089,0,"CB97"
"6376",76,1.277,1,-0.8089,1,"CB97"
"6377",77,1.79,0,0.8089,1,"CB97"
"6378",78,1.714,1,0.8089,0,"CB97"
"6379",79,1.43,0,0.8089,1,"CB97"
"6380",80,1.149,1,-0.8089,1,"CB97"
"6381",81,1.114,0,0.8089,1,"CB97"
"6382",82,1.096,1,-0.8089,1,"CB97"
"6383",83,1.769,0,-0.8089,0,"CB97"
"6384",84,1.158,1,-0.8089,1,"CB97"
"6385",85,1.056,0,0.8089,1,"CB97"
"6386",86,1.115,1,-0.8089,1,"CB97"
"6387",87,1.466,1,-0.8089,1,"CB97"
"6388",88,2.046,1,0.8089,0,"CB97"
"6389",89,1.526,0,0.8089,1,"CB97"
"6390",90,1.067,0,0.8089,1,"CB97"
"6391",91,1.24,1,0.8089,0,"CB97"
"6392",92,0.949,0,0.8089,1,"CB97"
"6393",93,1.162,1,-0.8089,1,"CB97"
"6394",94,1.373,0,0.8089,1,"CB97"
"6395",95,1.246,1,-0.8089,1,"CB97"
"6396",96,1.34,0,-0.8089,0,"CB97"
"6397",97,1.407,1,0.8089,0,"CB97"
"6398",98,0.767,0,0.8089,1,"CB97"
"6399",99,1.129,1,0.8089,0,"CB97"
"6400",100,1.06,1,-0.8089,1,"CB97"
"6401",1,2.188,1,-0.8089,1,"CB97"
"6402",2,1.345,1,-0.8089,1,"CB97"
"6403",3,1.757,0,0.8089,1,"CB97"
"6404",4,2.084,0,0.8089,1,"CB97"
"6405",5,2.268,1,0.8089,0,"CB97"
"6406",6,1.428,0,-0.8089,0,"CB97"
"6407",7,1.525,1,-0.8089,1,"CB97"
"6408",8,1.061,0,0.8089,1,"CB97"
"6409",9,1.266,1,0.8089,0,"CB97"
"6410",10,1.599,0,0.8089,1,"CB97"
"6411",11,1.352,1,0.8089,0,"CB97"
"6412",12,2.105,1,0.8089,0,"CB97"
"6413",13,0.717,0,0.8089,1,"CB97"
"6414",14,0.418,1,-0.8089,1,"CB97"
"6415",15,0.857,0,0.8089,1,"CB97"
"6416",16,0.855,1,-0.8089,1,"CB97"
"6417",17,0.968,1,0.8089,0,"CB97"
"6418",18,1.08,0,-0.8089,0,"CB97"
"6419",19,1.044,1,-0.8089,1,"CB97"
"6420",20,1.352,0,0.8089,1,"CB97"
"6421",21,1.276,0,-0.8089,0,"CB97"
"6422",22,1.445,1,-0.8089,1,"CB97"
"6423",23,1.464,0,0.8089,1,"CB97"
"6424",24,1.067,1,-0.8089,1,"CB97"
"6425",25,1.125,0,-0.8089,0,"CB97"
"6426",26,1.152,1,0.8089,0,"CB97"
"6427",27,1.313,0,0.8089,1,"CB97"
"6428",28,1.103,1,0.8089,0,"CB97"
"6429",29,1.951,1,-0.8089,1,"CB97"
"6430",30,1.535,0,-0.8089,0,"CB97"
"6431",31,1.339,0,0.8089,1,"CB97"
"6432",32,1.287,1,-0.8089,1,"CB97"
"6433",33,1.453,1,-0.8089,1,"CB97"
"6434",34,1.63,0,0.8089,1,"CB97"
"6435",35,1.037,1,-0.8089,1,"CB97"
"6436",36,1.418,1,-0.8089,1,"CB97"
"6437",37,1.819,1,0.8089,0,"CB97"
"6438",38,1.764,0,0.8089,1,"CB97"
"6439",39,1.525,1,-0.8089,1,"CB97"
"6440",40,0.98,1,-0.8089,1,"CB97"
"6441",41,1.189,0,-0.8089,0,"CB97"
"6442",42,1.132,1,-0.8089,1,"CB97"
"6443",43,1.584,1,-0.8089,1,"CB97"
"6444",44,2.35,0,-0.8089,0,"CB97"
"6445",45,1.573,1,-0.8089,1,"CB97"
"6446",46,1.117,1,-0.8089,1,"CB97"
"6447",47,0.979,0,0.8089,1,"CB97"
"6448",48,1.183,1,0.8089,0,"CB97"
"6449",49,1.778,1,-0.8089,1,"CB97"
"6450",50,2.407,0,0.8089,1,"CB97"
"6451",51,1.15,0,0.8089,1,"CB97"
"6452",52,1.481,1,0.8089,0,"CB97"
"6453",53,1.467,1,-0.8089,1,"CB97"
"6454",54,1.112,0,0.8089,1,"CB97"
"6455",55,1.863,1,-0.8089,1,"CB97"
"6456",56,1.388,0,0.8089,1,"CB97"
"6457",57,1.618,1,0.8089,0,"CB97"
"6458",58,1.162,1,-0.8089,1,"CB97"
"6459",59,1.728,0,0.8089,1,"CB97"
"6460",60,0.958,1,-0.8089,1,"CB97"
"6461",61,1.163,0,-0.8089,0,"CB97"
"6462",62,1.034,1,-0.8089,1,"CB97"
"6463",63,1.212,0,-0.8089,0,"CB97"
"6464",64,1.307,1,0.8089,0,"CB97"
"6465",65,1.834,0,-0.8089,0,"CB97"
"6466",66,1.387,1,0.8089,0,"CB97"
"6467",67,2.233,0,0.8089,1,"CB97"
"6468",68,1.678,1,-0.8089,1,"CB97"
"6469",69,1.651,0,-0.8089,0,"CB97"
"6470",70,1.732,0,0.8089,1,"CB97"
"6471",71,1.7,1,-0.8089,1,"CB97"
"6472",72,2.216,1,-0.8089,1,"CB97"
"6473",73,2.117,0,0.8089,1,"CB97"
"6474",74,2.63,0,-0.8089,0,"CB97"
"6475",75,1.609,1,-0.8089,1,"CB97"
"6476",76,1.819,1,-0.8089,1,"CB97"
"6477",77,1.697,1,-0.8089,1,"CB97"
"6478",78,1.805,1,0.8089,0,"CB97"
"6479",79,1.525,1,-0.8089,1,"CB97"
"6480",80,1.682,0,0.8089,1,"CB97"
"6481",81,1.873,1,0.8089,0,"CB97"
"6482",82,1.736,1,-0.8089,1,"CB97"
"6483",83,1.72,0,0.8089,1,"CB97"
"6484",84,2.45,1,0.8089,0,"CB97"
"6485",85,2.17,1,0.8089,0,"CB97"
"6486",86,1.968,1,-0.8089,1,"CB97"
"6487",87,1.512,0,0.8089,1,"CB97"
"6488",88,1.631,1,-0.8089,1,"CB97"
"6489",89,1.521,0,0.8089,1,"CB97"
"6490",90,1.807,1,0.8089,0,"CB97"
"6491",91,1.373,1,-0.8089,1,"CB97"
"6492",92,2.323,1,-0.8089,1,"CB97"
"6493",93,1.112,0,-0.8089,0,"CB97"
"6494",94,1.576,1,0.8089,0,"CB97"
"6495",95,2.226,0,0.8089,1,"CB97"
"6496",96,1.152,1,0.8089,0,"CB97"
"6497",97,1.305,0,0.8089,1,"CB97"
"6498",98,1.161,1,0.8089,0,"CB97"
"6499",99,1.389,0,0.8089,1,"CB97"
"6500",100,1.561,0,0.8089,1,"CB97"
"6501",1,1.557,0,0.2269,1,"KU89"
"6502",2,2.218,0,0.2269,1,"KU89"
"6503",3,2.133,0,0.2269,1,"KU89"
"6504",4,4.047,1,-0.2269,1,"KU89"
"6505",5,2.281,0,0.2269,1,"KU89"
"6506",6,2.097,0,0.2269,1,"KU89"
"6507",7,2.157,0,0.2269,1,"KU89"
"6508",8,2.953,1,0.2269,0,"KU89"
"6509",9,1.591,0,0.2269,1,"KU89"
"6510",10,1.414,0,0.2269,1,"KU89"
"6511",11,1.376,0,0.2269,1,"KU89"
"6512",12,1.461,1,0.2269,0,"KU89"
"6513",13,1.336,0,0.2269,1,"KU89"
"6514",14,1.303,0,0.2269,1,"KU89"
"6515",15,1.73,1,0.2269,0,"KU89"
"6516",16,1.1,1,-0.2269,1,"KU89"
"6517",17,1.166,0,0.2269,1,"KU89"
"6518",18,1.119,1,0.2269,0,"KU89"
"6519",19,1.37,0,0.2269,1,"KU89"
"6520",20,1.011,1,-0.2269,1,"KU89"
"6521",21,0.886,1,0.2269,0,"KU89"
"6522",22,1.576,1,-0.2269,1,"KU89"
"6523",23,1.484,1,-0.2269,1,"KU89"
"6524",24,1.136,0,0.2269,1,"KU89"
"6525",25,2.304,0,0.2269,1,"KU89"
"6526",26,1.329,1,-0.2269,1,"KU89"
"6527",27,1.263,0,-0.2269,0,"KU89"
"6528",28,2.08,1,0.2269,0,"KU89"
"6529",29,1.23,0,0.2269,1,"KU89"
"6530",30,1.026,1,-0.2269,1,"KU89"
"6531",31,2.137,1,0.2269,0,"KU89"
"6532",32,2.198,1,0.2269,0,"KU89"
"6533",33,1.053,0,0.2269,1,"KU89"
"6534",34,1.07,1,-0.2269,1,"KU89"
"6535",35,0.988,0,0.2269,1,"KU89"
"6536",36,1.16,0,0.2269,1,"KU89"
"6537",37,1.011,0,0.2269,1,"KU89"
"6538",38,1.993,1,0.2269,0,"KU89"
"6539",39,2.199,1,0.2269,0,"KU89"
"6540",40,2.287,1,0.2269,0,"KU89"
"6541",41,2.633,0,-0.2269,0,"KU89"
"6542",42,2.353,1,0.2269,0,"KU89"
"6543",43,2.272,0,0.2269,1,"KU89"
"6544",44,3.286,1,-0.2269,1,"KU89"
"6545",45,1.235,1,0.2269,0,"KU89"
"6546",46,1.332,0,0.2269,1,"KU89"
"6547",47,1.658,0,0.2269,1,"KU89"
"6548",48,1.234,1,0.2269,0,"KU89"
"6549",49,1.105,0,-0.2269,0,"KU89"
"6550",50,1.979,0,-0.2269,0,"KU89"
"6551",51,2.422,0,-0.2269,0,"KU89"
"6552",52,3.048,1,0.2269,0,"KU89"
"6553",53,2.401,1,0.2269,0,"KU89"
"6554",54,2.139,0,0.2269,1,"KU89"
"6555",55,1.677,0,0.2269,1,"KU89"
"6556",56,2.314,0,0.2269,1,"KU89"
"6557",57,2.037,0,0.2269,1,"KU89"
"6558",58,4.243,1,0.2269,0,"KU89"
"6559",59,3.917,1,0.2269,0,"KU89"
"6560",60,3.411,0,0.2269,1,"KU89"
"6561",61,6.594,0,-0.2269,0,"KU89"
"6562",62,3.106,1,0.2269,0,"KU89"
"6563",63,2.487,0,0.2269,1,"KU89"
"6564",64,2.185,0,0.2269,1,"KU89"
"6565",65,2.412,0,0.2269,1,"KU89"
"6566",66,2.225,0,0.2269,1,"KU89"
"6567",67,1.836,0,0.2269,1,"KU89"
"6568",68,1.955,0,0.2269,1,"KU89"
"6569",69,2.228,0,0.2269,1,"KU89"
"6570",70,2.282,0,0.2269,1,"KU89"
"6571",71,1.614,0,0.2269,1,"KU89"
"6572",72,2.101,0,0.2269,1,"KU89"
"6573",73,1.198,1,0.2269,0,"KU89"
"6574",74,2.368,1,0.2269,0,"KU89"
"6575",75,2.215,0,0.2269,1,"KU89"
"6576",76,1.82,0,0.2269,1,"KU89"
"6577",77,1.251,1,0.2269,0,"KU89"
"6578",78,1.289,0,0.2269,1,"KU89"
"6579",79,1.294,0,0.2269,1,"KU89"
"6580",80,3.922,1,0.2269,0,"KU89"
"6581",81,1.307,1,-0.2269,1,"KU89"
"6582",82,1.273,0,0.2269,1,"KU89"
"6583",83,1.58,1,0.2269,0,"KU89"
"6584",84,1.472,0,0.2269,1,"KU89"
"6585",85,1.651,1,-0.2269,1,"KU89"
"6586",86,2.27,1,0.2269,0,"KU89"
"6587",87,2.934,0,0.2269,1,"KU89"
"6588",88,2.191,1,0.2269,0,"KU89"
"6589",89,2.827,0,0.2269,1,"KU89"
"6590",90,2.373,1,0.2269,0,"KU89"
"6591",91,2.212,1,0.2269,0,"KU89"
"6592",92,2.197,0,0.2269,1,"KU89"
"6593",93,2.22,0,0.2269,1,"KU89"
"6594",94,1.448,1,-0.2269,1,"KU89"
"6595",95,2.152,0,0.2269,1,"KU89"
"6596",96,2.253,1,0.2269,0,"KU89"
"6597",97,2.278,0,0.2269,1,"KU89"
"6598",98,1.985,1,-0.2269,1,"KU89"
"6599",99,2.007,0,0.2269,1,"KU89"
"6600",100,2.357,1,-0.2269,1,"KU89"
"6601",1,2.47,0,-0.2269,0,"KU89"
"6602",2,3.213,1,0.2269,0,"KU89"
"6603",3,1.801,0,0.2269,1,"KU89"
"6604",4,1.428,0,0.2269,1,"KU89"
"6605",5,1.354,0,0.2269,1,"KU89"
"6606",6,1.277,0,0.2269,1,"KU89"
"6607",7,1.129,0,0.2269,1,"KU89"
"6608",8,1.529,0,0.2269,1,"KU89"
"6609",9,2.046,1,0.2269,0,"KU89"
"6610",10,2.033,0,0.2269,1,"KU89"
"6611",11,1.384,1,0.2269,0,"KU89"
"6612",12,0.956,0,0.2269,1,"KU89"
"6613",13,2.418,1,0.2269,0,"KU89"
"6614",14,1.09,1,-0.2269,1,"KU89"
"6615",15,1.175,0,0.2269,1,"KU89"
"6616",16,2.266,0,0.2269,1,"KU89"
"6617",17,1.727,1,0.2269,0,"KU89"
"6618",18,2.391,0,-0.2269,0,"KU89"
"6619",19,1.291,0,0.2269,1,"KU89"
"6620",20,1.912,0,0.2269,1,"KU89"
"6621",21,2.215,0,0.2269,1,"KU89"
"6622",22,3.148,1,0.2269,0,"KU89"
