trialno,rt,response,intensity,accuracy,id
73,0.937,0.0,1.081,0,RM89
74,1.038,0.0,1.081,0,RM89
75,1.096,0.0,1.081,0,RM89
76,0.828,0.0,-1.081,1,RM89
77,1.4,0.0,1.081,0,RM89
78,1.326,0.0,-1.081,1,RM89
79,1.578,1.0,-1.081,0,RM89
80,1.204,0.0,1.081,0,RM89
81,1.147,1.0,1.081,1,RM89
82,1.131,0.0,1.081,0,RM89
83,0.942,1.0,1.081,1,RM89
84,0.987,1.0,1.081,1,RM89
85,0.957,0.0,1.081,0,RM89
86,1.13,0.0,-1.081,1,RM89
87,1.569,1.0,1.081,1,RM89
88,1.461,1.0,1.081,1,RM89
89,1.435,0.0,1.081,0,RM89
90,1.428,0.0,1.081,0,RM89
91,1.072,1.0,1.081,1,RM89
92,0.995,0.0,1.081,0,RM89
93,0.975,0.0,1.081,0,RM89
94,0.878,0.0,-1.081,1,RM89
95,0.694,1.0,1.081,1,RM89
96,1.805,1.0,1.081,1,RM89
97,0.81,1.0,1.081,1,RM89
98,1.065,1.0,1.081,1,RM89
99,1.066,1.0,1.081,1,RM89
100,0.571,0.0,1.081,0,RM89
1,1.063,1.0,1.081,1,RM89
2,0.806,1.0,1.081,1,RM89
3,0.886,1.0,1.081,1,RM89
4,0.81,1.0,1.081,1,RM89
5,0.781,1.0,1.081,1,RM89
6,1.146,1.0,1.081,1,RM89
7,0.826,1.0,1.081,1,RM89
8,1.272,0.0,1.081,0,RM89
9,1.383,1.0,1.081,1,RM89
10,1.597,0.0,1.081,0,RM89
11,1.263,1.0,1.081,1,RM89
12,1.744,0.0,1.081,0,RM89
13,1.053,1.0,1.081,1,RM89
14,0.932,0.0,1.081,0,RM89
15,1.383,0.0,-1.081,1,RM89
16,1.082,0.0,1.081,0,RM89
17,1.581,0.0,1.081,0,RM89
18,1.505,0.0,1.081,0,RM89
19,1.39,1.0,1.081,1,RM89
20,1.18,0.0,1.081,0,RM89
21,0.905,1.0,1.081,1,RM89
22,0.663,0.0,1.081,0,RM89
23,1.429,0.0,-1.081,1,RM89
24,0.8,1.0,1.081,1,RM89
25,1.415,1.0,1.081,1,RM89
26,0.8,1.0,-1.081,0,RM89
27,1.146,1.0,1.081,1,RM89
28,1.171,1.0,1.081,1,RM89
29,1.125,1.0,1.081,1,RM89
30,1.021,1.0,1.081,1,RM89
31,1.299,0.0,-1.081,1,RM89
32,1.073,1.0,1.081,1,RM89
33,1.026,1.0,1.081,1,RM89
34,1.268,1.0,1.081,1,RM89
35,1.249,0.0,-1.081,1,RM89
36,1.221,0.0,-1.081,1,RM89
37,1.362,1.0,1.081,1,RM89
38,0.873,1.0,1.081,1,RM89
39,0.949,1.0,1.081,1,RM89
40,1.412,0.0,-1.081,1,RM89
41,1.271,1.0,1.081,1,RM89
42,1.299,1.0,1.081,1,RM89
43,1.605,1.0,1.081,1,RM89
44,1.341,0.0,-1.081,1,RM89
45,1.184,1.0,1.081,1,RM89
46,0.982,1.0,1.081,1,RM89
47,1.308,1.0,-1.081,0,RM89
48,1.055,1.0,1.081,1,RM89
49,1.344,0.0,-1.081,1,RM89
50,0.951,1.0,1.081,1,RM89
51,1.222,1.0,1.081,1,RM89
52,1.309,0.0,-1.081,1,RM89
53,1.122,1.0,1.081,1,RM89
54,1.198,1.0,1.081,1,RM89
55,1.21,1.0,1.081,1,RM89
56,1.182,0.0,-1.081,1,RM89
57,0.681,1.0,1.081,1,RM89
58,0.602,0.0,-1.081,1,RM89
59,0.725,1.0,-1.081,0,RM89
60,0.886,1.0,1.081,1,RM89
61,1.068,1.0,1.081,1,RM89
62,1.22,0.0,1.081,0,RM89
63,1.264,1.0,1.081,1,RM89
64,1.197,1.0,1.081,1,RM89
65,1.036,1.0,1.081,1,RM89
66,1.015,1.0,1.081,1,RM89
67,1.387,1.0,1.081,1,RM89
68,0.996,0.0,-1.081,1,RM89
69,0.987,0.0,1.081,0,RM89
70,1.137,0.0,1.081,0,RM89
71,0.772,1.0,1.081,1,RM89
72,0.804,1.0,1.081,1,RM89
73,0.863,1.0,1.081,1,RM89
74,0.95,1.0,1.081,1,RM89
75,1.101,1.0,1.081,1,RM89
76,1.025,1.0,1.081,1,RM89
77,0.725,0.0,-1.081,1,RM89
78,0.784,1.0,1.081,1,RM89
79,1.122,1.0,1.081,1,RM89
80,0.816,1.0,1.081,1,RM89
81,1.279,0.0,-1.081,1,RM89
82,1.114,1.0,1.081,1,RM89
83,1.042,1.0,1.081,1,RM89
84,0.898,1.0,1.081,1,RM89
85,1.603,1.0,1.081,1,RM89
86,1.425,0.0,1.081,0,RM89
87,1.646,0.0,1.081,0,RM89
88,1.117,1.0,1.081,1,RM89
89,0.91,1.0,1.081,1,RM89
90,0.997,1.0,1.081,1,RM89
91,1.021,1.0,1.081,1,RM89
92,1.044,0.0,-1.081,1,RM89
93,0.768,0.0,-1.081,1,RM89
94,0.776,1.0,1.081,1,RM89
95,1.083,0.0,1.081,0,RM89
96,0.955,1.0,1.081,1,RM89
97,0.815,1.0,-1.081,0,RM89
98,1.153,1.0,1.081,1,RM89
99,1.33,1.0,1.081,1,RM89
100,1.677,0.0,1.081,0,RM89
1,1.345,1.0,1.081,1,RM89
2,0.948,0.0,-1.081,1,RM89
3,1.041,1.0,1.081,1,RM89
4,1.077,0.0,1.081,0,RM89
5,0.893,1.0,1.081,1,RM89
6,1.301,0.0,1.081,0,RM89
7,1.325,0.0,-1.081,1,RM89
8,1.031,0.0,-1.081,1,RM89
9,1.039,1.0,1.081,1,RM89
10,0.929,0.0,-1.081,1,RM89
11,0.864,1.0,1.081,1,RM89
12,0.867,0.0,-1.081,1,RM89
13,0.846,0.0,-1.081,1,RM89
14,0.888,0.0,-1.081,1,RM89
15,0.76,1.0,1.081,1,RM89
16,0.86,1.0,1.081,1,RM89
17,1.26,1.0,-1.081,0,RM89
18,0.825,0.0,-1.081,1,RM89
19,0.913,1.0,1.081,1,RM89
20,0.752,0.0,-1.081,1,RM89
21,0.764,1.0,1.081,1,RM89
22,1.212,0.0,1.081,0,RM89
23,0.871,0.0,-1.081,1,RM89
24,0.918,0.0,1.081,0,RM89
25,0.881,0.0,-1.081,1,RM89
26,1.059,0.0,-1.081,1,RM89
27,0.937,0.0,1.081,0,RM89
28,1.017,0.0,-1.081,1,RM89
29,0.864,0.0,1.081,0,RM89
30,0.838,0.0,-1.081,1,RM89
31,1.214,0.0,1.081,0,RM89
32,0.85,1.0,1.081,1,RM89
33,1.285,0.0,1.081,0,RM89
34,1.021,1.0,1.081,1,RM89
35,1.043,1.0,1.081,1,RM89
36,1.056,0.0,-1.081,1,RM89
37,0.735,1.0,1.081,1,RM89
38,0.985,0.0,-1.081,1,RM89
39,0.904,0.0,-1.081,1,RM89
40,0.918,1.0,1.081,1,RM89
41,1.186,0.0,1.081,0,RM89
42,1.432,1.0,1.081,1,RM89
43,1.873,0.0,1.081,0,RM89
44,1.764,1.0,1.081,1,RM89
45,0.994,1.0,1.081,1,RM89
46,0.817,1.0,1.081,1,RM89
47,1.092,1.0,1.081,1,RM89
48,0.837,0.0,1.081,0,RM89
49,0.835,0.0,-1.081,1,RM89
50,0.915,0.0,1.081,0,RM89
51,0.897,0.0,-1.081,1,RM89
52,0.98,0.0,-1.081,1,RM89
53,0.93,1.0,1.081,1,RM89
54,0.844,0.0,-1.081,1,RM89
55,1.194,0.0,1.081,0,RM89
56,0.943,0.0,-1.081,1,RM89
57,1.057,0.0,-1.081,1,RM89
58,0.843,0.0,-1.081,1,RM89
59,0.931,0.0,-1.081,1,RM89
60,0.908,0.0,-1.081,1,RM89
61,1.043,0.0,-1.081,1,RM89
62,0.958,1.0,1.081,1,RM89
63,0.702,1.0,1.081,1,RM89
64,1.069,1.0,-1.081,0,RM89
65,0.82,1.0,-1.081,0,RM89
66,0.893,1.0,1.081,1,RM89
67,0.769,0.0,-1.081,1,RM89
68,1.219,1.0,-1.081,0,RM89
69,1.12,1.0,-1.081,0,RM89
70,0.725,0.0,-1.081,1,RM89
71,1.124,1.0,-1.081,0,RM89
72,0.885,0.0,1.081,0,RM89
73,1.142,1.0,-1.081,0,RM89
74,0.855,0.0,1.081,0,RM89
75,0.927,1.0,-1.081,0,RM89
76,1.037,0.0,1.081,0,RM89
77,0.807,1.0,1.081,1,RM89
78,0.865,0.0,-1.081,1,RM89
79,0.882,1.0,-1.081,0,RM89
80,1.058,0.0,1.081,0,RM89
81,1.047,1.0,1.081,1,RM89
82,1.212,1.0,1.081,1,RM89
83,1.352,0.0,1.081,0,RM89
84,0.935,0.0,-1.081,1,RM89
85,0.818,1.0,1.081,1,RM89
86,0.816,1.0,1.081,1,RM89
87,0.743,0.0,-1.081,1,RM89
88,0.826,1.0,-1.081,0,RM89
89,1.054,0.0,-1.081,1,RM89
90,1.191,1.0,-1.081,0,RM89
91,0.932,0.0,-1.081,1,RM89
92,1.039,0.0,-1.081,1,RM89
93,0.763,1.0,1.081,1,RM89
94,0.844,1.0,1.081,1,RM89
95,0.982,1.0,-1.081,0,RM89
96,0.873,1.0,-1.081,0,RM89
97,0.945,0.0,1.081,0,RM89
98,1.207,0.0,-1.081,1,RM89
99,1.327,1.0,-1.081,0,RM89
100,1.11,0.0,1.081,0,RM89
1,1.339,0.0,1.081,0,RM89
2,1.091,1.0,1.081,1,RM89
3,0.987,0.0,-1.081,1,RM89
4,0.971,1.0,1.081,1,RM89
5,0.878,0.0,-1.081,1,RM89
6,1.002,0.0,-1.081,1,RM89
7,1.26,1.0,-1.081,0,RM89
8,1.523,0.0,1.081,0,RM89
9,1.19,1.0,1.081,1,RM89
10,1.028,0.0,-1.081,1,RM89
11,1.196,0.0,-1.081,1,RM89
12,1.136,1.0,-1.081,0,RM89
13,1.012,0.0,-1.081,1,RM89
14,1.327,1.0,1.081,1,RM89
15,1.3,0.0,1.081,0,RM89
16,0.925,0.0,-1.081,1,RM89
17,0.902,1.0,1.081,1,RM89
18,1.27,1.0,1.081,1,RM89
19,0.908,0.0,-1.081,1,RM89
20,1.059,1.0,1.081,1,RM89
21,1.134,1.0,1.081,1,RM89
22,1.087,0.0,-1.081,1,RM89
23,0.937,0.0,-1.081,1,RM89
24,1.052,1.0,-1.081,0,RM89
25,1.266,0.0,1.081,0,RM89
26,1.393,1.0,-1.081,0,RM89
27,0.837,0.0,-1.081,1,RM89
28,1.049,1.0,-1.081,0,RM89
29,1.156,0.0,1.081,0,RM89
30,0.862,1.0,1.081,1,RM89
31,1.18,0.0,1.081,0,RM89
32,0.923,0.0,-1.081,1,RM89
33,0.881,0.0,-1.081,1,RM89
34,0.9,1.0,1.081,1,RM89
35,1.009,0.0,1.081,0,RM89
36,1.12,0.0,-1.081,1,RM89
37,1.172,0.0,-1.081,1,RM89
38,1.398,0.0,1.081,0,RM89
39,1.111,0.0,-1.081,1,RM89
40,1.065,0.0,1.081,0,RM89
41,1.3,0.0,1.081,0,RM89
42,1.067,0.0,-1.081,1,RM89
43,0.951,0.0,1.081,0,RM89
44,1.159,0.0,1.081,0,RM89
45,1.297,0.0,1.081,0,RM89
46,1.017,0.0,-1.081,1,RM89
47,1.062,0.0,-1.081,1,RM89
48,1.057,0.0,1.081,0,RM89
49,1.11,0.0,1.081,0,RM89
50,0.943,1.0,1.081,1,RM89
51,1.061,1.0,1.081,1,RM89
52,1.111,1.0,-1.081,0,RM89
53,1.174,1.0,-1.081,0,RM89
54,1.045,1.0,-1.081,0,RM89
55,1.033,0.0,-1.081,1,RM89
56,0.909,0.0,-1.081,1,RM89
57,1.212,0.0,1.081,0,RM89
58,0.884,0.0,-1.081,1,RM89
59,1.192,0.0,1.081,0,RM89
60,1.315,0.0,1.081,0,RM89
61,1.416,0.0,1.081,0,RM89
62,1.029,0.0,-1.081,1,RM89
63,1.069,0.0,1.081,0,RM89
64,1.109,0.0,-1.081,1,RM89
65,1.177,0.0,1.081,0,RM89
66,1.139,0.0,-1.081,1,RM89
67,1.079,0.0,1.081,0,RM89
68,1.127,0.0,-1.081,1,RM89
69,1.291,0.0,1.081,0,RM89
70,1.053,0.0,-1.081,1,RM89
71,1.23,1.0,1.081,1,RM89
72,0.863,1.0,1.081,1,RM89
73,0.756,1.0,-1.081,0,RM89
74,0.698,1.0,1.081,1,RM89
75,1.041,1.0,-1.081,0,RM89
76,0.998,0.0,-1.081,1,RM89
77,0.996,1.0,1.081,1,RM89
78,1.048,0.0,-1.081,1,RM89
79,1.42,1.0,-1.081,0,RM89
80,1.153,1.0,1.081,1,RM89
81,1.228,1.0,-1.081,0,RM89
82,0.987,0.0,-1.081,1,RM89
83,1.064,0.0,1.081,0,RM89
84,0.859,0.0,-1.081,1,RM89
85,1.149,0.0,1.081,0,RM89
86,0.928,0.0,-1.081,1,RM89
87,0.769,0.0,1.081,0,RM89
88,1.207,0.0,1.081,0,RM89
89,0.828,1.0,1.081,1,RM89
90,0.923,1.0,1.081,1,RM89
91,0.801,1.0,-1.081,0,RM89
92,0.925,1.0,1.081,1,RM89
93,0.943,1.0,-1.081,0,RM89
94,1.252,0.0,1.081,0,RM89
95,1.819,0.0,-1.081,1,RM89
96,1.321,1.0,-1.081,0,RM89
97,1.08,0.0,1.081,0,RM89
98,0.865,0.0,-1.081,1,RM89
99,1.211,0.0,-1.081,1,RM89
100,0.944,0.0,1.081,0,RM89
1,1.493,1.0,0.1605,1,CA90
2,1.182,1.0,0.1605,1,CA90
3,1.074,1.0,0.1605,1,CA90
4,1.333,1.0,0.1605,1,CA90
5,1.053,1.0,0.1605,1,CA90
6,1.345,0.0,0.1605,0,CA90
7,1.172,0.0,-0.1605,1,CA90
8,1.411,1.0,0.1605,1,CA90
9,1.912,1.0,0.1605,1,CA90
10,2.045,1.0,0.1605,1,CA90
11,2.015,1.0,-0.1605,0,CA90
12,1.507,1.0,0.1605,1,CA90
13,1.94,1.0,0.1605,1,CA90
14,3.002,0.0,0.1605,0,CA90
15,1.612,1.0,0.1605,1,CA90
16,1.654,1.0,0.1605,1,CA90
17,2.007,0.0,0.1605,0,CA90
18,1.353,0.0,0.1605,0,CA90
19,1.483,0.0,0.1605,0,CA90
20,1.874,0.0,0.1605,0,CA90
21,1.726,0.0,0.1605,0,CA90
22,1.542,0.0,0.1605,0,CA90
23,1.457,1.0,0.1605,1,CA90
24,1.193,1.0,0.1605,1,CA90
25,1.173,1.0,0.1605,1,CA90
26,1.298,1.0,0.1605,1,CA90
27,1.405,1.0,0.1605,1,CA90
28,1.22,1.0,0.1605,1,CA90
29,1.299,0.0,-0.1605,1,CA90
30,1.967,0.0,0.1605,0,CA90
31,1.144,1.0,0.1605,1,CA90
32,1.163,1.0,0.1605,1,CA90
33,1.362,0.0,0.1605,0,CA90
34,1.213,1.0,0.1605,1,CA90
35,1.605,1.0,-0.1605,0,CA90
36,1.426,1.0,-0.1605,0,CA90
37,1.219,1.0,0.1605,1,CA90
38,1.447,1.0,0.1605,1,CA90
39,1.566,1.0,0.1605,1,CA90
40,1.528,0.0,0.1605,0,CA90
41,1.355,1.0,0.1605,1,CA90
42,1.137,1.0,0.1605,1,CA90
43,1.342,1.0,0.1605,1,CA90
44,1.369,1.0,0.1605,1,CA90
45,1.096,0.0,-0.1605,1,CA90
46,1.162,1.0,0.1605,1,CA90
47,1.366,1.0,0.1605,1,CA90
48,1.414,1.0,-0.1605,0,CA90
49,1.193,1.0,0.1605,1,CA90
50,1.105,1.0,0.1605,1,CA90
51,1.099,0.0,0.1605,0,CA90
52,1.107,1.0,0.1605,1,CA90
53,1.303,1.0,0.1605,1,CA90
54,1.461,0.0,-0.1605,1,CA90
55,1.741,1.0,0.1605,1,CA90
56,1.947,1.0,0.1605,1,CA90
57,1.217,1.0,0.1605,1,CA90
58,1.218,1.0,0.1605,1,CA90
59,1.309,0.0,-0.1605,1,CA90
60,1.084,0.0,0.1605,0,CA90
61,1.546,1.0,-0.1605,0,CA90
62,1.765,1.0,0.1605,1,CA90
63,1.392,0.0,0.1605,0,CA90
64,1.703,0.0,0.1605,0,CA90
65,1.875,1.0,-0.1605,0,CA90
66,1.755,1.0,0.1605,1,CA90
67,1.88,1.0,0.1605,1,CA90
68,1.883,1.0,0.1605,1,CA90
69,1.759,1.0,-0.1605,0,CA90
70,2.267,1.0,-0.1605,0,CA90
71,2.05,1.0,0.1605,1,CA90
72,1.394,0.0,0.1605,0,CA90
73,1.352,1.0,-0.1605,0,CA90
74,1.304,1.0,-0.1605,0,CA90
75,1.35,1.0,0.1605,1,CA90
76,1.289,0.0,0.1605,0,CA90
77,2.134,0.0,0.1605,0,CA90
78,2.217,0.0,0.1605,0,CA90
79,1.929,0.0,0.1605,0,CA90
80,1.95,0.0,0.1605,0,CA90
81,1.539,1.0,-0.1605,0,CA90
82,1.747,0.0,0.1605,0,CA90
83,1.859,0.0,-0.1605,1,CA90
84,1.562,0.0,0.1605,0,CA90
85,2.143,1.0,-0.1605,0,CA90
86,1.83,1.0,0.1605,1,CA90
87,1.565,1.0,0.1605,1,CA90
88,1.034,0.0,0.1605,0,CA90
89,1.073,0.0,0.1605,0,CA90
90,1.134,1.0,0.1605,1,CA90
91,1.198,0.0,0.1605,0,CA90
92,1.175,0.0,0.1605,0,CA90
93,1.698,0.0,-0.1605,1,CA90
94,1.528,1.0,0.1605,1,CA90
95,1.99,0.0,0.1605,0,CA90
96,1.644,0.0,0.1605,0,CA90
97,1.484,0.0,-0.1605,1,CA90
98,1.238,1.0,0.1605,1,CA90
99,1.255,1.0,0.1605,1,CA90
100,1.738,1.0,0.1605,1,CA90
1,1.47,1.0,0.1605,1,CA90
2,0.93,0.0,-0.1605,1,CA90
3,1.64,0.0,0.1605,0,CA90
4,1.087,1.0,0.1605,1,CA90
5,1.195,1.0,0.1605,1,CA90
6,1.072,0.0,0.1605,0,CA90
7,1.198,1.0,0.1605,1,CA90
8,1.415,1.0,0.1605,1,CA90
9,1.303,0.0,-0.1605,1,CA90
10,1.454,1.0,0.1605,1,CA90
11,1.257,1.0,0.1605,1,CA90
12,1.191,0.0,-0.1605,1,CA90
13,1.142,1.0,0.1605,1,CA90
14,1.041,1.0,0.1605,1,CA90
15,1.357,1.0,0.1605,1,CA90
16,1.221,0.0,-0.1605,1,CA90
17,1.611,1.0,0.1605,1,CA90
18,1.296,1.0,0.1605,1,CA90
19,1.68,1.0,0.1605,1,CA90
20,1.566,0.0,0.1605,0,CA90
21,1.271,0.0,0.1605,0,CA90
22,1.27,0.0,0.1605,0,CA90
23,1.585,0.0,0.1605,0,CA90
24,1.966,1.0,0.1605,1,CA90
25,2.202,0.0,0.1605,0,CA90
26,1.446,0.0,-0.1605,1,CA90
27,1.447,0.0,0.1605,0,CA90
28,1.45,1.0,0.1605,1,CA90
29,1.465,0.0,-0.1605,1,CA90
30,1.872,1.0,0.1605,1,CA90
31,1.732,1.0,0.1605,1,CA90
32,1.357,1.0,0.1605,1,CA90
33,2.026,0.0,0.1605,0,CA90
34,1.818,0.0,-0.1605,1,CA90
35,1.477,0.0,0.1605,0,CA90
36,1.317,1.0,0.1605,1,CA90
37,1.338,1.0,0.1605,1,CA90
38,1.132,0.0,-0.1605,1,CA90
39,1.357,1.0,0.1605,1,CA90
40,1.927,0.0,0.1605,0,CA90
41,1.228,0.0,0.1605,0,CA90
42,1.323,1.0,0.1605,1,CA90
43,1.27,1.0,0.1605,1,CA90
44,1.693,1.0,0.1605,1,CA90
45,1.266,1.0,-0.1605,0,CA90
46,1.472,0.0,0.1605,0,CA90
47,2.266,0.0,0.1605,0,CA90
48,2.07,0.0,0.1605,0,CA90
49,1.778,1.0,0.1605,1,CA90
50,1.474,1.0,0.1605,1,CA90
51,1.591,0.0,-0.1605,1,CA90
52,1.508,0.0,0.1605,0,CA90
53,1.796,1.0,-0.1605,0,CA90
54,1.715,1.0,0.1605,1,CA90
55,1.513,0.0,0.1605,0,CA90
56,1.949,1.0,0.1605,1,CA90
57,1.157,0.0,0.1605,0,CA90
58,1.085,1.0,-0.1605,0,CA90
59,1.14,1.0,0.1605,1,CA90
60,1.152,1.0,0.1605,1,CA90
61,1.72,0.0,0.1605,0,CA90
62,1.303,1.0,0.1605,1,CA90
63,1.753,0.0,0.1605,0,CA90
64,1.156,1.0,0.1605,1,CA90
65,1.422,1.0,0.1605,1,CA90
66,1.582,1.0,0.1605,1,CA90
67,1.733,0.0,0.1605,0,CA90
68,1.398,0.0,0.1605,0,CA90
69,1.36,1.0,0.1605,1,CA90
70,1.291,1.0,0.1605,1,CA90
71,1.839,0.0,0.1605,0,CA90
72,1.127,1.0,0.1605,1,CA90
73,1.527,0.0,0.1605,0,CA90
74,1.51,1.0,0.1605,1,CA90
75,1.632,1.0,0.1605,1,CA90
76,1.524,1.0,-0.1605,0,CA90
77,1.215,0.0,0.1605,0,CA90
78,1.803,1.0,-0.1605,0,CA90
79,1.121,1.0,0.1605,1,CA90
80,1.201,1.0,0.1605,1,CA90
81,1.267,0.0,0.1605,0,CA90
82,2.222,0.0,0.1605,0,CA90
83,1.123,1.0,0.1605,1,CA90
84,1.573,0.0,-0.1605,1,CA90
85,1.11,1.0,0.1605,1,CA90
86,1.466,1.0,0.1605,1,CA90
87,1.787,1.0,-0.1605,0,CA90
88,1.151,1.0,0.1605,1,CA90
89,1.253,1.0,0.1605,1,CA90
90,1.508,1.0,0.1605,1,CA90
91,1.426,1.0,0.1605,1,CA90
92,1.92,1.0,0.1605,1,CA90
93,1.566,1.0,-0.1605,0,CA90
94,1.678,0.0,0.1605,0,CA90
95,1.717,0.0,0.1605,0,CA90
96,1.616,0.0,-0.1605,1,CA90
97,1.222,0.0,-0.1605,1,CA90
98,1.416,0.0,0.1605,0,CA90
99,1.375,1.0,0.1605,1,CA90
100,1.94,0.0,-0.1605,1,CA90
1,1.024,1.0,0.1605,1,CA90
2,1.848,1.0,0.1605,1,CA90
3,1.42,1.0,0.1605,1,CA90
4,1.4,0.0,0.1605,0,CA90
5,1.073,1.0,0.1605,1,CA90
6,1.164,0.0,-0.1605,1,CA90
7,1.165,1.0,0.1605,1,CA90
8,1.781,1.0,0.1605,1,CA90
9,1.659,0.0,0.1605,0,CA90
10,1.332,0.0,-0.1605,1,CA90
11,1.082,1.0,0.1605,1,CA90
12,1.375,1.0,0.1605,1,CA90
13,1.228,1.0,0.1605,1,CA90
14,1.379,1.0,0.1605,1,CA90
15,1.388,1.0,0.1605,1,CA90
16,1.178,1.0,0.1605,1,CA90
17,1.342,0.0,0.1605,0,CA90
18,1.83,0.0,0.1605,0,CA90
19,1.457,0.0,0.1605,0,CA90
20,1.597,0.0,0.1605,0,CA90
21,1.33,1.0,-0.1605,0,CA90
22,1.813,1.0,0.1605,1,CA90
23,1.297,0.0,0.1605,0,CA90
24,1.339,0.0,0.1605,0,CA90
25,1.388,0.0,-0.1605,1,CA90
26,1.277,1.0,0.1605,1,CA90
27,1.283,1.0,0.1605,1,CA90
28,1.383,1.0,0.1605,1,CA90
29,1.848,0.0,0.1605,0,CA90
30,1.238,1.0,0.1605,1,CA90
31,1.094,1.0,0.1605,1,CA90
32,1.113,1.0,0.1605,1,CA90
33,1.097,1.0,0.1605,1,CA90
34,1.363,0.0,0.1605,0,CA90
35,1.058,0.0,-0.1605,1,CA90
36,1.622,0.0,0.1605,0,CA90
37,1.167,1.0,0.1605,1,CA90
38,1.23,0.0,0.1605,0,CA90
39,1.884,1.0,0.1605,1,CA90
40,1.244,0.0,-0.1605,1,CA90
41,1.049,1.0,0.1605,1,CA90
42,1.134,1.0,0.1605,1,CA90
43,1.069,0.0,0.1605,0,CA90
44,1.463,0.0,-0.1605,1,CA90
45,1.219,1.0,0.1605,1,CA90
46,2.031,1.0,0.1605,1,CA90
47,1.175,0.0,-0.1605,1,CA90
48,1.164,0.0,-0.1605,1,CA90
49,1.17,0.0,0.1605,0,CA90
50,1.445,1.0,0.1605,1,CA90
51,1.052,0.0,-0.1605,1,CA90
52,1.051,1.0,0.1605,1,CA90
53,1.261,1.0,0.1605,1,CA90
54,1.269,1.0,0.1605,1,CA90
55,1.203,0.0,-0.1605,1,CA90
56,1.452,1.0,-0.1605,0,CA90
57,1.137,1.0,0.1605,1,CA90
58,1.37,1.0,0.1605,1,CA90
59,1.325,1.0,0.1605,1,CA90
60,1.23,0.0,0.1605,0,CA90
61,1.245,1.0,0.1605,1,CA90
62,1.135,1.0,0.1605,1,CA90
63,1.481,1.0,0.1605,1,CA90
64,1.374,1.0,0.1605,1,CA90
65,1.472,0.0,0.1605,0,CA90
66,1.468,0.0,0.1605,0,CA90
67,1.17,1.0,0.1605,1,CA90
68,1.552,0.0,-0.1605,1,CA90
69,1.258,0.0,0.1605,0,CA90
70,1.207,1.0,0.1605,1,CA90
71,1.942,0.0,0.1605,0,CA90
72,1.316,1.0,-0.1605,0,CA90
73,1.325,1.0,0.1605,1,CA90
74,1.324,1.0,0.1605,1,CA90
75,2.147,0.0,0.1605,0,CA90
76,1.56,1.0,0.1605,1,CA90
77,1.659,1.0,0.1605,1,CA90
78,1.86,1.0,0.1605,1,CA90
79,1.436,1.0,0.1605,1,CA90
80,1.262,1.0,0.1605,1,CA90
81,1.296,1.0,0.1605,1,CA90
82,1.877,1.0,-0.1605,0,CA90
83,1.248,0.0,0.1605,0,CA90
84,1.48,0.0,0.1605,0,CA90
85,1.29,0.0,-0.1605,1,CA90
86,1.314,1.0,0.1605,1,CA90
87,1.028,0.0,-0.1605,1,CA90
88,1.077,1.0,0.1605,1,CA90
89,1.327,0.0,0.1605,0,CA90
90,1.466,0.0,-0.1605,1,CA90
91,1.277,0.0,-0.1605,1,CA90
92,1.196,0.0,0.1605,0,CA90
93,1.399,0.0,0.1605,0,CA90
94,1.34,1.0,0.1605,1,CA90
95,1.265,1.0,0.1605,1,CA90
96,1.267,0.0,0.1605,0,CA90
97,1.514,1.0,0.1605,1,CA90
98,1.175,0.0,-0.1605,1,CA90
99,1.398,1.0,0.1605,1,CA90
100,1.683,1.0,0.1605,1,CA90
1,1.359,0.0,-0.1605,1,CA90
2,1.052,1.0,0.1605,1,CA90
3,1.13,1.0,0.1605,1,CA90
4,1.079,1.0,-0.1605,0,CA90
5,1.378,0.0,-0.1605,1,CA90
6,1.382,1.0,0.1605,1,CA90
7,1.731,0.0,0.1605,0,CA90
8,1.189,1.0,0.1605,1,CA90
9,1.422,1.0,0.1605,1,CA90
10,1.105,0.0,-0.1605,1,CA90
11,1.348,0.0,-0.1605,1,CA90
12,1.624,1.0,-0.1605,0,CA90
13,1.466,0.0,0.1605,0,CA90
14,1.634,0.0,-0.1605,1,CA90
15,1.635,0.0,-0.1605,1,CA90
16,1.127,1.0,-0.1605,0,CA90
17,1.508,1.0,0.1605,1,CA90
18,1.371,1.0,0.1605,1,CA90
19,1.255,0.0,-0.1605,1,CA90
20,1.175,0.0,0.1605,0,CA90
21,2.047,0.0,-0.1605,1,CA90
22,1.377,1.0,0.1605,1,CA90
23,1.195,0.0,-0.1605,1,CA90
24,1.17,1.0,-0.1605,0,CA90
25,1.269,0.0,-0.1605,1,CA90
26,1.023,1.0,0.1605,1,CA90
27,1.244,0.0,-0.1605,1,CA90
28,1.304,1.0,0.1605,1,CA90
29,1.751,0.0,0.1605,0,CA90
30,1.312,1.0,0.1605,1,CA90
31,1.168,1.0,0.1605,1,CA90
32,1.167,1.0,0.1605,1,CA90
33,1.206,0.0,-0.1605,1,CA90
34,1.401,1.0,-0.1605,0,CA90
35,1.522,0.0,-0.1605,1,CA90
36,1.403,1.0,0.1605,1,CA90
37,1.737,0.0,-0.1605,1,CA90
38,1.367,0.0,-0.1605,1,CA90
39,1.269,1.0,0.1605,1,CA90
40,1.358,0.0,-0.1605,1,CA90
41,1.482,0.0,-0.1605,1,CA90
42,1.307,1.0,-0.1605,0,CA90
43,1.987,0.0,0.1605,0,CA90
